Country/Region,Province/State,Lat,Long,Date,Type,Cases,Cumulative Cases
Portugal,,39.3999,-8.2245,2/10/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/11/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/12/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/13/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/14/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/15/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/16/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/17/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/18/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/19/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/20/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/21/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/22/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/23/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/24/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/25/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/26/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/27/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/28/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,2/29/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,3/1/20,Confirmed,0,0
Portugal,,39.3999,-8.2245,3/2/20,Confirmed,2,2
Portugal,,39.3999,-8.2245,3/3/20,Confirmed,0,2
Portugal,,39.3999,-8.2245,3/4/20,Confirmed,3,5
Portugal,,39.3999,-8.2245,3/5/20,Confirmed,3,8
Portugal,,39.3999,-8.2245,3/6/20,Confirmed,5,13
Portugal,,39.3999,-8.2245,3/7/20,Confirmed,7,20
Portugal,,39.3999,-8.2245,3/8/20,Confirmed,10,30
Portugal,,39.3999,-8.2245,3/9/20,Confirmed,0,30
Portugal,,39.3999,-8.2245,3/10/20,Confirmed,11,41
Portugal,,39.3999,-8.2245,3/11/20,Confirmed,18,59
Portugal,,39.3999,-8.2245,3/12/20,Confirmed,0,59
Portugal,,39.3999,-8.2245,3/13/20,Confirmed,53,112
Portugal,,39.3999,-8.2245,3/14/20,Confirmed,57,169
Portugal,,39.3999,-8.2245,3/15/20,Confirmed,76,245
Portugal,,39.3999,-8.2245,3/16/20,Confirmed,86,331
Portugal,,39.3999,-8.2245,3/17/20,Confirmed,117,448
Portugal,,39.3999,-8.2245,3/18/20,Confirmed,0,448
Portugal,,39.3999,-8.2245,3/19/20,Confirmed,337,785
Portugal,,39.3999,-8.2245,3/20/20,Confirmed,235,1020
Portugal,,39.3999,-8.2245,3/21/20,Confirmed,260,1280
Portugal,,39.3999,-8.2245,3/22/20,Confirmed,320,1600
Qatar,,25.3548,51.1839,1/22/20,Confirmed,0,0
Qatar,,25.3548,51.1839,1/23/20,Confirmed,0,0
Qatar,,25.3548,51.1839,1/24/20,Confirmed,0,0
Qatar,,25.3548,51.1839,1/25/20,Confirmed,0,0
Qatar,,25.3548,51.1839,1/26/20,Confirmed,0,0
Qatar,,25.3548,51.1839,1/27/20,Confirmed,0,0
Qatar,,25.3548,51.1839,1/28/20,Confirmed,0,0
Qatar,,25.3548,51.1839,1/29/20,Confirmed,0,0
Qatar,,25.3548,51.1839,1/30/20,Confirmed,0,0
Qatar,,25.3548,51.1839,1/31/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/1/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/2/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/3/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/4/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/5/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/6/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/7/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/8/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/9/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/10/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/11/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/12/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/13/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/14/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/15/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/16/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/17/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/18/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/19/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/20/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/21/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/22/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/23/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/24/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/25/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/26/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/27/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/28/20,Confirmed,0,0
Qatar,,25.3548,51.1839,2/29/20,Confirmed,1,1
Qatar,,25.3548,51.1839,3/1/20,Confirmed,2,3
Qatar,,25.3548,51.1839,3/2/20,Confirmed,0,3
Qatar,,25.3548,51.1839,3/3/20,Confirmed,4,7
Qatar,,25.3548,51.1839,3/4/20,Confirmed,1,8
Qatar,,25.3548,51.1839,3/5/20,Confirmed,0,8
Qatar,,25.3548,51.1839,3/6/20,Confirmed,0,8
Qatar,,25.3548,51.1839,3/7/20,Confirmed,0,8
Qatar,,25.3548,51.1839,3/8/20,Confirmed,7,15
Qatar,,25.3548,51.1839,3/9/20,Confirmed,3,18
Qatar,,25.3548,51.1839,3/10/20,Confirmed,6,24
Qatar,,25.3548,51.1839,3/11/20,Confirmed,238,262
Qatar,,25.3548,51.1839,3/12/20,Confirmed,0,262
Qatar,,25.3548,51.1839,3/13/20,Confirmed,58,320
Qatar,,25.3548,51.1839,3/14/20,Confirmed,17,337
Qatar,,25.3548,51.1839,3/15/20,Confirmed,64,401
Qatar,,25.3548,51.1839,3/16/20,Confirmed,38,439
Qatar,,25.3548,51.1839,3/17/20,Confirmed,0,439
Qatar,,25.3548,51.1839,3/18/20,Confirmed,13,452
Qatar,,25.3548,51.1839,3/19/20,Confirmed,8,460
Qatar,,25.3548,51.1839,3/20/20,Confirmed,10,470
Qatar,,25.3548,51.1839,3/21/20,Confirmed,11,481
Qatar,,25.3548,51.1839,3/22/20,Confirmed,13,494
Romania,,45.9432,24.9668,1/22/20,Confirmed,0,0
Romania,,45.9432,24.9668,1/23/20,Confirmed,0,0
Romania,,45.9432,24.9668,1/24/20,Confirmed,0,0
Romania,,45.9432,24.9668,1/25/20,Confirmed,0,0
Romania,,45.9432,24.9668,1/26/20,Confirmed,0,0
Romania,,45.9432,24.9668,1/27/20,Confirmed,0,0
Romania,,45.9432,24.9668,1/28/20,Confirmed,0,0
Romania,,45.9432,24.9668,1/29/20,Confirmed,0,0
Romania,,45.9432,24.9668,1/30/20,Confirmed,0,0
Romania,,45.9432,24.9668,1/31/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/1/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/2/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/3/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/4/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/5/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/6/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/7/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/8/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/9/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/10/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/11/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/12/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/13/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/14/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/15/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/16/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/17/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/18/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/19/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/20/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/21/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/22/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/23/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/24/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/25/20,Confirmed,0,0
Romania,,45.9432,24.9668,2/26/20,Confirmed,1,1
Romania,,45.9432,24.9668,2/27/20,Confirmed,0,1
Romania,,45.9432,24.9668,2/28/20,Confirmed,2,3
Romania,,45.9432,24.9668,2/29/20,Confirmed,0,3
Romania,,45.9432,24.9668,3/1/20,Confirmed,0,3
Romania,,45.9432,24.9668,3/2/20,Confirmed,0,3
Romania,,45.9432,24.9668,3/3/20,Confirmed,0,3
Romania,,45.9432,24.9668,3/4/20,Confirmed,1,4
Romania,,45.9432,24.9668,3/5/20,Confirmed,2,6
Romania,,45.9432,24.9668,3/6/20,Confirmed,3,9
Romania,,45.9432,24.9668,3/7/20,Confirmed,0,9
Romania,,45.9432,24.9668,3/8/20,Confirmed,6,15
Romania,,45.9432,24.9668,3/9/20,Confirmed,0,15
Romania,,45.9432,24.9668,3/10/20,Confirmed,10,25
Romania,,45.9432,24.9668,3/11/20,Confirmed,20,45
Romania,,45.9432,24.9668,3/12/20,Confirmed,4,49
Romania,,45.9432,24.9668,3/13/20,Confirmed,40,89
Romania,,45.9432,24.9668,3/14/20,Confirmed,34,123
Romania,,45.9432,24.9668,3/15/20,Confirmed,8,131
Romania,,45.9432,24.9668,3/16/20,Confirmed,27,158
Romania,,45.9432,24.9668,3/17/20,Confirmed,26,184
Romania,,45.9432,24.9668,3/18/20,Confirmed,76,260
Romania,,45.9432,24.9668,3/19/20,Confirmed,17,277
Romania,,45.9432,24.9668,3/20/20,Confirmed,31,308
Romania,,45.9432,24.9668,3/21/20,Confirmed,59,367
Romania,,45.9432,24.9668,3/22/20,Confirmed,66,433
Russia,,60,90,1/22/20,Confirmed,0,0
Russia,,60,90,1/23/20,Confirmed,0,0
Russia,,60,90,1/24/20,Confirmed,0,0
Russia,,60,90,1/25/20,Confirmed,0,0
Russia,,60,90,1/26/20,Confirmed,0,0
Russia,,60,90,1/27/20,Confirmed,0,0
Russia,,60,90,1/28/20,Confirmed,0,0
Russia,,60,90,1/29/20,Confirmed,0,0
Russia,,60,90,1/30/20,Confirmed,0,0
Russia,,60,90,1/31/20,Confirmed,2,2
Russia,,60,90,2/1/20,Confirmed,0,2
Russia,,60,90,2/2/20,Confirmed,0,2
Russia,,60,90,2/3/20,Confirmed,0,2
Russia,,60,90,2/4/20,Confirmed,0,2
Russia,,60,90,2/5/20,Confirmed,0,2
Russia,,60,90,2/6/20,Confirmed,0,2
Russia,,60,90,2/7/20,Confirmed,0,2
Russia,,60,90,2/8/20,Confirmed,0,2
Russia,,60,90,2/9/20,Confirmed,0,2
Russia,,60,90,2/10/20,Confirmed,0,2
Russia,,60,90,2/11/20,Confirmed,0,2
Russia,,60,90,2/12/20,Confirmed,0,2
Russia,,60,90,2/13/20,Confirmed,0,2
Russia,,60,90,2/14/20,Confirmed,0,2
Russia,,60,90,2/15/20,Confirmed,0,2
Russia,,60,90,2/16/20,Confirmed,0,2
Russia,,60,90,2/17/20,Confirmed,0,2
Russia,,60,90,2/18/20,Confirmed,0,2
Russia,,60,90,2/19/20,Confirmed,0,2
Russia,,60,90,2/20/20,Confirmed,0,2
Russia,,60,90,2/21/20,Confirmed,0,2
Russia,,60,90,2/22/20,Confirmed,0,2
Russia,,60,90,2/23/20,Confirmed,0,2
Russia,,60,90,2/24/20,Confirmed,0,2
Russia,,60,90,2/25/20,Confirmed,0,2
Russia,,60,90,2/26/20,Confirmed,0,2
Russia,,60,90,2/27/20,Confirmed,0,2
Russia,,60,90,2/28/20,Confirmed,0,2
Russia,,60,90,2/29/20,Confirmed,0,2
Russia,,60,90,3/1/20,Confirmed,0,2
Russia,,60,90,3/2/20,Confirmed,1,3
Russia,,60,90,3/3/20,Confirmed,0,3
Russia,,60,90,3/4/20,Confirmed,0,3
Russia,,60,90,3/5/20,Confirmed,1,4
Russia,,60,90,3/6/20,Confirmed,9,13
Russia,,60,90,3/7/20,Confirmed,0,13
Russia,,60,90,3/8/20,Confirmed,4,17
Russia,,60,90,3/9/20,Confirmed,0,17
Russia,,60,90,3/10/20,Confirmed,3,20
Russia,,60,90,3/11/20,Confirmed,0,20
Russia,,60,90,3/12/20,Confirmed,8,28
Russia,,60,90,3/13/20,Confirmed,17,45
Russia,,60,90,3/14/20,Confirmed,14,59
Russia,,60,90,3/15/20,Confirmed,4,63
Russia,,60,90,3/16/20,Confirmed,27,90
Russia,,60,90,3/17/20,Confirmed,24,114
Russia,,60,90,3/18/20,Confirmed,33,147
Russia,,60,90,3/19/20,Confirmed,52,199
Russia,,60,90,3/20/20,Confirmed,54,253
Russia,,60,90,3/21/20,Confirmed,53,306
Russia,,60,90,3/22/20,Confirmed,61,367
Rwanda,,-1.9403,29.8739,1/22/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,1/23/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,1/24/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,1/25/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,1/26/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,1/27/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,1/28/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,1/29/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,1/30/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,1/31/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/1/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/2/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/3/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/4/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/5/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/6/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/7/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/8/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/9/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/10/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/11/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/12/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/13/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/14/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/15/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/16/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/17/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/18/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/19/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/20/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/21/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/22/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/23/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/24/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/25/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/26/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/27/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/28/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,2/29/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/1/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/2/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/3/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/4/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/5/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/6/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/7/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/8/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/9/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/10/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/11/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/12/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/13/20,Confirmed,0,0
Rwanda,,-1.9403,29.8739,3/14/20,Confirmed,1,1
Rwanda,,-1.9403,29.8739,3/15/20,Confirmed,0,1
Rwanda,,-1.9403,29.8739,3/16/20,Confirmed,4,5
Rwanda,,-1.9403,29.8739,3/17/20,Confirmed,2,7
Rwanda,,-1.9403,29.8739,3/18/20,Confirmed,1,8
Rwanda,,-1.9403,29.8739,3/19/20,Confirmed,0,8
Rwanda,,-1.9403,29.8739,3/20/20,Confirmed,9,17
Rwanda,,-1.9403,29.8739,3/21/20,Confirmed,0,17
Rwanda,,-1.9403,29.8739,3/22/20,Confirmed,2,19
Saint Lucia,,13.9094,-60.9789,1/22/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,1/23/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,1/24/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,1/25/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,1/26/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,1/27/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,1/28/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,1/29/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,1/30/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,1/31/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/1/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/2/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/3/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/4/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/5/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/6/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/7/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/8/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/9/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/10/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/11/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/12/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/13/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/14/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/15/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/16/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/17/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/18/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/19/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/20/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/21/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/22/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/23/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/24/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/25/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/26/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/27/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/28/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,2/29/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/1/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/2/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/3/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/4/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/5/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/6/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/7/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/8/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/9/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/10/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/11/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/12/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/13/20,Confirmed,0,0
Saint Lucia,,13.9094,-60.9789,3/14/20,Confirmed,1,1
Saint Lucia,,13.9094,-60.9789,3/15/20,Confirmed,1,2
Saint Lucia,,13.9094,-60.9789,3/16/20,Confirmed,0,2
Saint Lucia,,13.9094,-60.9789,3/17/20,Confirmed,0,2
Saint Lucia,,13.9094,-60.9789,3/18/20,Confirmed,0,2
Saint Lucia,,13.9094,-60.9789,3/19/20,Confirmed,0,2
Saint Lucia,,13.9094,-60.9789,3/20/20,Confirmed,0,2
Saint Lucia,,13.9094,-60.9789,3/21/20,Confirmed,0,2
Saint Lucia,,13.9094,-60.9789,3/22/20,Confirmed,0,2
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/22/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/23/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/24/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/25/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/26/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/27/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/28/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/29/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/30/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,1/31/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/1/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/2/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/3/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/4/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/5/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/6/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/7/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/8/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/9/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/10/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/11/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/12/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/13/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/14/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/15/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/16/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/17/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/18/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/19/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/20/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/21/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/22/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/23/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/24/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/25/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/26/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/27/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/28/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,2/29/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/1/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/2/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/3/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/4/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/5/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/6/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/7/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/8/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/9/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/10/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/11/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/12/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/13/20,Confirmed,0,0
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/14/20,Confirmed,1,1
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/15/20,Confirmed,0,1
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/16/20,Confirmed,0,1
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/17/20,Confirmed,0,1
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/18/20,Confirmed,0,1
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/19/20,Confirmed,0,1
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/20/20,Confirmed,0,1
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/21/20,Confirmed,0,1
Saint Vincent and the Grenadines,,12.9843,-61.2872,3/22/20,Confirmed,0,1
San Marino,,43.9424,12.4578,1/22/20,Confirmed,0,0
San Marino,,43.9424,12.4578,1/23/20,Confirmed,0,0
San Marino,,43.9424,12.4578,1/24/20,Confirmed,0,0
San Marino,,43.9424,12.4578,1/25/20,Confirmed,0,0
San Marino,,43.9424,12.4578,1/26/20,Confirmed,0,0
San Marino,,43.9424,12.4578,1/27/20,Confirmed,0,0
San Marino,,43.9424,12.4578,1/28/20,Confirmed,0,0
San Marino,,43.9424,12.4578,1/29/20,Confirmed,0,0
San Marino,,43.9424,12.4578,1/30/20,Confirmed,0,0
